Dataset,Algorithm,Lambda,MemoryKB,TimeMS,TourLength,Bends,AvgBendAngle,Accuracy%
ja9847,hhi_greedy_basic_adapK_9CellMean,10.00,7736,7,823881,9778,116.35,0.00
ja9847,hhi_greedy_basic_adapK_9CellMean,25.00,7736,6,821664,9787,117.71,0.00
ja9847,hhi_greedy_basic_adapK_9CellMean,50.00,7736,8,848413,9813,119.58,0.00
ja9847,hhi_greedy_basic_adapK_9CellMean,75.00,7736,7,844770,9810,120.19,0.00
ja9847,hhi_greedy_basic_adapK_9CellMean,100.00,7736,6,824059,9808,120.68,0.00
ja9847,hhi_greedy_basic_adapK_9CellMean,200.00,7736,7,860435,9821,121.33,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,0.00,7736,274,6983289,99948,116.70,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,0.50,7736,228,6979596,99948,116.73,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,1.00,7736,344,6987561,99952,116.94,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,1.50,7736,283,6983492,99953,117.02,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,2.00,7736,287,6979036,99954,116.92,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,2.50,7736,285,6985517,99952,117.16,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,3.00,7736,220,6975219,99945,117.22,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,3.50,7736,252,6979003,99964,117.27,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,4.00,7736,276,6974516,99962,117.22,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,5.00,7736,334,7000362,99950,117.47,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,7.00,7736,228,6998813,99956,117.89,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,10.00,7736,240,6969885,99955,117.98,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,25.00,7736,211,6983798,99951,119.64,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,50.00,7736,295,7025191,99956,121.36,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,75.00,7736,243,7056986,99962,122.55,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,100.00,7736,212,7068921,99964,123.27,0.00
mona-lisa100K,hhi_greedy_basic_adapK_9CellMean,200.00,7736,232,7126620,99972,125.10,0.00
